gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size,ukb_size,gene_ind,gene_name
ENSG00000078114.18,0.6923988413228279,0.8909245072539207,0.784902018525768,0.3145035860474879,0.5360000708873205,0.6274204394473275,28.37804159373576,15.965041930314682,8,10454,367182,9611,NEBL
ENSG00000077420.15,0.3657953458743406,0.4605277845481844,0.391954533887297,0.0041714408062225,0.0140854534020887,0.5730549098639983,13.584688061490242,3.1262639595515473,7,10454,367182,9626,APBB1IP
ENSG00000279212.1,0.3572410191251868,0.6521176417376652,0.930840856251536,0.5839014740639353,0.0653620558766075,0.0231708543382391,15.061420634199246,3.938079008393852,4,10454,367182,9629,RP13-16H11.8
ENSG00000148459.15,0.4390569775430849,0.3447837981500966,0.2159796544393414,0.2934196557833481,0.5490385551677159,0.7575315080750642,35.256944607720115,2.983870724150024,4,10454,367182,9630,PDSS1
ENSG00000107890.16,0.9569163151496762,,,0.1811680972061005,,,11.761752399613576,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fc3e1181740> [RTYPES.NILSXP],3,10454,367182,9633,ANKRD26
ENSG00000136758.18,0.0014911436622083,0.005701535627167,0.6206298214400254,0.7439102060997622,0.747920380764575,0.4910624726326436,12.945264826025308,3.3338374678635123,5,10454,367182,9634,YME1L1
ENSG00000120539.14,0.0020680689677975,0.0086338209098368,0.897877819293449,0.7509782375158072,0.9231692131145356,0.8078052084218498,33.2500135077588,6.895923316895634,4,10454,367182,9635,MASTL
ENSG00000095787.21,0.3898021935030744,0.6837093281295699,0.8849964630512339,0.2278529281787825,0.3181127003470085,0.3604038253244809,10.430962469799187,8.626802743602047,5,10454,367182,9640,WAC
ENSG00000224597.9,0.4229323406198959,0.7253323511414516,0.9909511112919916,0.0931239209675286,0.1036040997271867,0.1903595612720157,27.07331781968277,3.591719657104518,4,10454,367182,9642,SVIL-AS1
ENSG00000272914.1,0.1246450847215869,0.2344554481217859,0.4611482970153622,0.7930451413538387,0.7470821404255643,0.473271387505886,11.256220926503078,6.5720945061174785,8,10454,367182,9650,RP11-330O11.3
ENSG00000237135.1,0.611130257409378,0.8778569739522495,0.9641238474566484,0.8765514061760666,0.1185943154450975,0.0394831797480836,24.677062389577117,4.840647435231841,6,10454,367182,9651,DDX10P1
ENSG00000183621.15,0.4099203044088825,0.2964670705817607,0.1855558493486418,0.9962338783002052,0.105808027739811,0.0340492469980904,15.485446220252054,1.804205857649294,4,10454,367182,9652,ZNF438
ENSG00000165322.17,0.3051409188983529,0.3771449434463167,0.3431392330214055,0.6019993336855838,0.072179236727159,0.025564906724646,13.151084776026275,1.2239775165111142,2,10454,367182,9656,ARHGAP12
ENSG00000216937.13,0.8023146398356003,0.9686075382914304,0.9733261881312104,0.7239789202487492,0.7734292390552571,0.5327572406108674,27.1589937672976,4.066665720467585,3,10454,367182,9662,CCDC7
ENSG00000273038.2,0.7441587710395022,0.6117216745609859,0.3491857626819514,0.2667858071874402,0.3220369305660072,0.3094599281939414,49.84528889661804,5.658721507452459,3,10454,367182,9663,RP11-479G22.8
ENSG00000095794.19,0.0837965935255158,0.0844026381520019,0.162083406897958,0.2049996604255882,0.104693913625359,0.0881939099056135,28.733257428204386,7.734145721091298,2,10454,367182,9670,CREM
ENSG00000175395.15,0.5630851822230184,0.5037948282723104,0.3085789433015435,0.5692110414534787,0.8414743443994804,0.8842475170366617,14.168059872436483,4.884910496135788,4,10454,367182,9677,ZNF25
ENSG00000099251.14,0.1331529551389919,,,0.6758869846786277,,,39.86658718070375,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ff38d6057c0> [RTYPES.NILSXP],3,10454,367182,9680,HSD17B7P2
ENSG00000273008.1,0.7634953589357922,0.8549488591107158,0.6368513786387793,0.548298031907287,0.1673793571442992,0.0729837611742155,12.33560140472096,4.47075798910317,2,10454,367182,9687,RP11-351D16.3
ENSG00000196793.13,0.1083278973631577,0.2607304554990681,0.7399081573253548,0.0143425175937029,0.0494356286009244,0.8912633501463854,11.258639801516804,2.4533202550952278,4,10454,367182,9694,ZNF239
ENSG00000107551.20,0.0957607780360654,0.170837953633519,0.3835125445835571,0.7071907171304577,0.7117071380074675,0.4628151546274111,18.799331822054384,2.920813342380808,3,10454,367182,9702,RASSF4
ENSG00000256574.6,0.1923583020594606,0.3037861512031719,0.4084016712972002,0.8022143876321945,0.8244645442061178,0.5696308593012482,30.10003546626429,18.37261188593346,3,10454,367182,9706,OR13A1
ENSG00000172671.19,0.0369953726109118,,,0.501775916796834,,,20.50347972666662,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ff38d6057c0> [RTYPES.NILSXP],2,10454,367182,9710,ZFAND4
ENSG00000237840.6,0.1515389748640182,,,0.9198338561089738,,,38.35784480805326,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ff38d6057c0> [RTYPES.NILSXP],2,10454,367182,9712,FAM21FP
ENSG00000172661.17,0.0266612054954567,0.0752311281606713,0.6087596121058471,0.9241537544360188,0.7629785098963935,0.4657728699120166,29.585680735359727,6.997525470334672,3,10454,367182,9713,WASHC2C
ENSG00000274209.4,0.2649760985419396,0.076068649219723,0.0480127557472814,0.1245355795650133,0.172852327295778,0.283275954505264,18.01788065064455,5.242037692450479,4,10454,367182,9720,ANTXRL
ENSG00000107643.15,0.7838904245011312,0.673055088309052,0.3972578304666438,0.7157001944271568,0.2888790765108898,0.1252154167743312,13.656109217927982,3.018469025842388,3,10454,367182,9727,MAPK8
ENSG00000128805.14,0.274085507478608,0.5450708762056606,0.894606677603403,0.3087556628354194,0.4336525571260937,0.4255152896482003,21.93651109496418,5.53255952531088,8,10454,367182,9728,ARHGAP22
ENSG00000228403.1,0.5736983550592347,,,0.4947916635927242,,,14.237830521860108,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ff38d6057c0> [RTYPES.NILSXP],2,10454,367182,9730,RP11-563N6.6
ENSG00000172538.6,0.2446390120711181,0.5078898555376619,0.9703189071783797,0.9266602410602364,0.994542065271258,0.9603379820008032,19.701776982240855,5.038131541506851,5,10454,367182,9733,FAM170B
ENSG00000204161.13,0.7854229008103553,0.7840791411617157,0.5207793908877497,0.4725223005331601,0.7643512506172326,0.8837353488183681,24.81235705526424,4.527245391447417,7,10454,367182,9734,C10orf128
ENSG00000204152.10,0.814186238252493,,,0.0043227033237337,,,17.348974334759227,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f6beb180640> [RTYPES.NILSXP],2,10454,367182,9738,TIMM23B
ENSG00000204149.10,0.8845532227709243,0.6162421500329818,0.3304577161240204,0.0062413361460574,0.0156829862259476,0.3619556729451884,47.39615469861169,11.787988334386998,4,10454,367182,9739,AGAP6
ENSG00000099290.15,0.4604119541362942,0.6964196617476304,0.6724667678468046,0.0056304224663064,0.018239752295764,0.5578866021368591,71.40792476133699,3.190714469927089,2,10454,367182,9741,WASHC2A
ENSG00000231345.3,0.0341352452428936,0.0888211072619115,0.5515528445358757,0.7473902028238111,0.7648092976995169,0.5107550336735547,35.31306291418992,3.4723878839935574,3,10454,367182,9746,BEND3P1
ENSG00000151151.5,0.7985585701357283,0.7352841671050189,0.4583832466026299,0.7517354046941386,0.7050544207242011,0.4390051583570433,30.297133900756624,11.050751849575061,4,10454,367182,9751,IPMK
ENSG00000122873.11,0.7536865611437937,0.9377886760360762,0.86247802218984,0.5821359303349772,0.6644794353735877,0.4731078203272346,91.1888044060573,27.35449457362428,2,10454,367182,9752,CISD1
ENSG00000072401.14,0.6512751511901678,0.459047485097019,0.2447801389476326,0.0656657796371348,0.1532775345863695,0.5469310347471581,15.360091170703203,3.7968014537227757,3,10454,367182,9753,UBE2D1
ENSG00000108064.10,0.4337549414716805,,,0.0867520960398664,,,18.141407909057506,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f6beb180640> [RTYPES.NILSXP],3,10454,367182,9754,TFAM
ENSG00000182010.10,0.3021636209707162,0.4221331974930272,0.4164656331957991,0.0109396872951337,0.0390172959809824,0.911260243095308,10.173709422979137,4.489420071773243,5,10454,367182,9760,RTKN2
ENSG00000181915.4,0.6645327594099628,0.9085118355060648,0.9505921087202912,0.2578194510292147,0.5162481617495809,0.8377933907650136,14.093436837351268,3.664799514921423,2,10454,367182,9762,ADO
ENSG00000148572.15,0.2699826727233359,0.4526685701377468,0.543880071026904,0.0584929086274059,0.1468459464418826,0.6120934302734813,10.134379337580029,2.7414799020305054,2,10454,367182,9764,NRBF2
ENSG00000096717.11,0.2396399337501405,0.4183464116149533,0.5483790849654546,0.4955652931160794,0.1401755901836315,0.0626693531720497,54.19684024300973,6.266566605668868,3,10454,367182,9770,SIRT1
ENSG00000165730.14,0.2888865876572773,0.3824460398973895,0.3718274710357792,0.005715461397255,0.0096114526778019,0.1987257932426332,79.51869504223214,10.2882999748463,4,10454,367182,9782,STOX1
ENSG00000180817.11,0.7794501661465136,0.8294389204314443,0.586665923381317,0.0092922892288752,0.0211899746189287,0.3315861050298906,12.615702290051988,2.685050096961398,11,10454,367182,9801,PPA1
ENSG00000107731.12,0.0131587799269746,0.0322682916661251,0.3961560328851519,0.1086771002357184,0.1749296448979815,0.3392162331354501,15.686583691508805,3.4953827969445093,10,10454,367182,9811,UNC5B
ENSG00000107742.12,0.0105447755367195,0.0348979034900032,0.6796710698166935,0.6490877208897153,0.8873050793576772,0.8578503477411488,10.892491318348467,5.808359822248455,3,10454,367182,9820,SPOCK2
ENSG00000166507.17,0.4781730500327665,0.6838496834936236,0.6121756077342879,0.0100409438861711,0.035800700016028,0.8581013238053166,25.94171448320112,2.1883932128454107,2,10454,367182,9861,NDST2
ENSG00000185009.12,0.4143203053912715,0.5849735121525931,0.5239962452429104,0.0047372270898995,0.011854396205518,0.3446646608401482,60.10263995135295,16.27556103315649,2,10454,367182,9868,AP3M1
ENSG00000156110.13,0.4281842512722149,0.4749760901654938,0.3533955434369391,0.0053106276093121,0.0205267910712325,0.9685256769172874,178.86355892649044,36.039175920355824,2,10454,367182,9869,ADK
ENSG00000165637.13,0.911029356422122,,,0.8258114522433418,,,16.604028882525473,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f8ac908f680> [RTYPES.NILSXP],3,10454,367182,9873,VDAC2
ENSG00000165655.16,0.1042489839486921,0.2476419457030045,0.6962955922603009,0.1010804266797954,0.2592263247332019,0.9138712455797636,10.788118493193682,2.2592227466108046,4,10454,367182,9875,ZNF503
ENSG00000148655.14,0.127663530907973,0.0724946089818555,0.0870677417783212,0.333942973828441,0.5569465512998943,0.6263623128201031,18.92692517594905,3.5544102996441236,6,10454,367182,9877,C10orf11
ENSG00000156113.22,0.0448862116381143,0.0261176870726273,0.0706690458763657,0.1802941482866508,0.375701408253607,0.6866594006282813,30.620127764967812,23.136417517324205,8,10454,367182,9878,KCNMA1
ENSG00000228748.2,0.5857647744009301,0.8478456267655765,0.8555937825659538,0.627238449682028,0.7924802163798412,0.6320053112478607,10.43833284259845,5.714558671705233,3,10454,367182,9880,RP13-39P12.3
ENSG00000151208.16,0.5326319101561559,0.3140619104061258,0.1650992115947065,0.2494739729954971,0.0820132724884082,0.0552177514298049,37.13204495185779,5.387448973269057,4,10454,367182,9881,DLG5
ENSG00000224596.7,0.3677482192834415,0.3320496151046458,0.2377888839142828,0.4436134031430727,0.4507875699644466,0.315718848893726,12.507246470047736,4.24558271048646,4,10454,367182,9884,ZMIZ1-AS1
ENSG00000244733.5,0.942590527906064,0.1924762855842498,0.0696936229040918,0.990695982800917,0.9763051507870438,0.8268936579472699,13.038456917264757,2.532893326996467,9,10454,367182,9891,RP11-506M13.3
ENSG00000278616.1,0.8050878559610257,,,0.5926138726671633,,,13.941577950863657,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f8ac908f680> [RTYPES.NILSXP],5,10454,367182,9893,BEND3P3
ENSG00000188199.10,0.4198741715196474,0.4632940325332081,0.345990541836116,0.9806536575237824,0.1735082253244899,0.061277456576819,23.41050832300069,4.0380158079470805,6,10454,367182,9894,NUTM2B
ENSG00000230091.6,0.3124016227910702,0.5796919314265627,0.7912386574048237,0.587224229120833,0.7973837516514721,0.6908761279509823,14.132285409011407,4.30726965758801,9,10454,367182,9899,TMEM254-AS1
ENSG00000279359.1,0.1071889903911878,0.1819821468329494,0.3673542482024801,0.4604079358694194,0.6251973442937295,0.5299573668311143,15.963574098724632,14.184948269215278,8,10454,367182,9902,RP11-36D19.9
ENSG00000122378.13,0.2604731489341826,0.2511395010559947,0.2210962306927838,0.5883681566040593,0.028098310316974,0.0088582607963257,20.31836040318435,2.517733859351413,4,10454,367182,9904,FAM213A
ENSG00000226659.1,0.1508263542097336,0.3471123517400828,0.818876801613004,0.0273837934213992,0.058101554266225,0.3638147380961225,19.13074594244212,9.89230341457558,6,10454,367182,9906,RP11-137H2.4
ENSG00000107771.15,0.3436706576538207,0.3099428286350153,0.2291679672670296,0.1579174230849775,0.3555566169102376,0.7854749746256422,13.83768095327154,7.254663261222866,5,10454,367182,9911,CCSER2
ENSG00000272734.1,0.0346196904518473,0.0981932644725688,0.6730930175231742,0.4612098996091207,0.7310138139195739,0.7723582178049746,10.102012091297576,2.60736189598159,4,10454,367182,9919,ADIRF-AS1
ENSG00000184923.12,0.4367701151119924,0.1746514972930237,0.0894045108144773,0.0376281327050639,0.0032832044707198,0.0076394134317834,22.944445265314823,5.158915588503699,4,10454,367182,9923,NUTM2A
ENSG00000223482.7,0.8178373281483458,0.6158652173165797,0.3384319443316139,0.22216438141591,0.0037117402923438,0.0018405134688293,11.441009842600677,6.094451131446666,5,10454,367182,9924,NUTM2A-AS1
ENSG00000224914.3,0.3336051947986964,0.5040712979187891,0.5094256865636044,0.0488619686957664,0.1431293445103886,0.9290442922099892,22.60655802101929,1.5402293992919904,4,10454,367182,9925,LINC00863
ENSG00000198682.12,0.004241525641932,0.013585925324401,0.516736497047666,0.130360246571274,0.3145249181719789,0.8739249957601936,25.74778829408998,5.469923965953513,2,10454,367182,9928,PAPSS2
ENSG00000204020.5,0.499258118099133,0.7638874561940354,0.7743720014788755,0.1008755424207305,0.2423804126772534,0.7054631617906955,38.75964410524588,7.809953792774795,8,10454,367182,9937,LIPN
ENSG00000026103.21,0.2331078769295217,,,0.7657669709871506,,,13.267294225878128,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f29b56d78c0> [RTYPES.NILSXP],4,10454,367182,9943,FAS
ENSG00000107796.13,0.7987657782303137,0.7630108787957144,0.4902627794787008,0.7159281723654256,0.5684057560167105,0.3179378481886626,35.527834707317794,5.4856936349314696,5,10454,367182,9944,ACTA2
ENSG00000261438.1,0.7693114624201874,0.8848652501925195,0.6904249399595177,0.3975538578977365,0.4915846382178057,0.4012658247843391,12.305987418075956,3.599007111334601,2,10454,367182,9945,RP11-399O19.9
ENSG00000228701.1,0.5743658440893515,0.1981685230304423,0.0873947569021296,0.1696281343923756,0.3282410333745769,0.5587980291203131,12.37603901501313,2.7490563494485643,3,10454,367182,9961,TNKS2-AS1
ENSG00000236493.2,0.485866479258243,,,0.860933336136586,,,24.939920812403265,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f29b56d78c0> [RTYPES.NILSXP],4,10454,367182,9970,EIF2S2P3
ENSG00000186188.10,0.255825084347295,0.5243603739092861,0.9984100076246952,0.3538258703792813,0.385350883713536,0.3060805227297797,13.632843211171371,4.018861267912579,3,10454,367182,9976,FFAR4
ENSG00000148690.11,0.7531603916559763,0.702988569410361,0.4363317147275525,0.7126830678562616,0.8247277875812702,0.6172216671966504,26.64232123655456,14.319726010122418,6,10454,367182,9978,FRA10AC1
ENSG00000173145.11,0.8231944759044688,0.836890122134889,0.5800287968970703,0.4219998499409801,0.5952777890798059,0.5308755437675265,10.547127072323606,3.201679394662573,2,10454,367182,9982,NOC3L
ENSG00000119977.20,0.2089617301690929,0.2747663646426658,0.316081865041151,0.8356208699848965,0.1418787543975831,0.0493765798885299,26.238302800803677,5.962807919172463,6,10454,367182,9990,TCTN3
ENSG00000188649.12,0.6056344287354587,,,0.5229943876393139,,,13.049208935166895,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f29b56d78c0> [RTYPES.NILSXP],7,10454,367182,9993,CC2D2B
ENSG00000155629.14,0.9276077627453376,0.8135347760524361,0.5247950681083221,0.1920620545555553,0.3562258172550404,0.5470359680702596,12.00932765738277,6.239917180690402,5,10454,367182,10003,PIK3AP1
ENSG00000187122.16,0.8512589337237244,0.3991961430121739,0.1795482359584997,0.8058826293023317,0.8360498452175068,0.5852995304698065,47.85295359776199,3.4886500472861806,5,10454,367182,10006,SLIT1
ENSG00000213390.10,0.4977725340393844,0.7602087893857676,0.7658878175637647,0.7751729544286358,0.7893618592016092,0.5315201311516569,59.41986358173924,18.880216764880647,2,10454,367182,10007,ARHGAP19
ENSG00000181274.6,0.7974172591546699,0.9141676739185006,0.7360934637195837,0.9002037493720674,0.4020240977925353,0.1788976399014957,24.41961533520004,2.9373816028229385,3,10454,367182,10010,FRAT2
ENSG00000052749.13,0.8536823419849289,0.796672835872941,0.5166416183382565,0.5463216629214265,0.1843994771805417,0.0823779834709809,89.83732461562998,2.4418642596993965,3,10454,367182,10012,RRP12
ENSG00000171314.8,0.7973204130837337,0.962331745894888,0.9170778915658022,0.2472448150305955,0.3379370275042628,0.3619872570075408,42.348852717350965,9.260297585079694,2,10454,367182,10013,PGAM1
ENSG00000138131.3,0.0929574876746254,0.2278231435618264,0.7121865517493868,0.0063021456719213,0.0239624022158244,0.978381112225022,17.41298451004496,2.070704772537693,2,10454,367182,10028,LOXL4
ENSG00000107521.18,0.636175660550756,0.5981499387026492,0.3698938297727439,0.7709829482621088,0.1363407512174199,0.048272952682485,20.423011912734104,4.714021035797854,8,10454,367182,10030,HPS1
ENSG00000107593.16,0.4274661660356933,0.7239489176934429,0.8980983496967455,0.0585600670787612,0.092409314397322,0.2762684921121988,29.61560294103788,77.0795847276164,3,10454,367182,10047,PKD2L1
ENSG00000055950.16,0.6859487881876213,0.8331282074645533,0.6534103708383948,0.0082416686340007,0.018581225431692,0.3194928138008257,31.69812417879292,5.511248701410025,3,10454,367182,10057,MRPL43
ENSG00000166189.7,0.5139723637287236,0.7982864301323709,0.8753090984534135,0.5919238201001186,0.593918989818509,0.3850003773688596,55.24432926309613,51.15224172986034,2,10454,367182,10072,HPS6
ENSG00000138107.12,0.2278719545007984,0.0059380528912495,0.003015111501684,0.2822582726073729,0.47655690973744,0.5679331684585318,10.11786552808578,1.7908317289553994,2,10454,367182,10084,ACTR1A
ENSG00000166272.16,0.3742674503998747,0.6712297866056813,0.9292738247260304,0.5808139805635385,0.8408627975755286,0.8381289330503452,11.190241152290978,2.143571701365198,5,10454,367182,10090,WBP1L
ENSG00000166275.15,0.4855449707798499,0.5535698388384318,0.4040158685656091,0.4822223245621634,0.6591102255022103,0.5598893117642745,27.213927683942472,3.997487592091504,5,10454,367182,10092,BORCS7
ENSG00000214435.7,0.6554670399715063,0.8980238116274872,0.8991889968652628,0.0166264895410281,0.0565736324733991,0.9241922156485722,31.395012441114257,4.703750250808828,5,10454,367182,10093,AS3MT
ENSG00000148842.17,0.7979050700034106,0.5292258610907361,0.2719153633590926,0.003264852716689,0.011093997644723,0.5543955763044421,10.128163925990233,14.906763562509047,5,10454,367182,10094,CNNM2
ENSG00000076685.18,0.8149354372145007,0.7540378181606828,0.4752177088445084,0.2685532430719574,0.1833099471168215,0.1408149813927358,12.389861018534992,4.658842687434836,5,10454,367182,10096,NT5C2
ENSG00000138172.10,0.01548731736862,0.0445226860142262,0.5465092366930474,0.0604462554019242,0.0050354672851085,0.0078938693308651,21.32917261024696,3.484161801214538,4,10454,367182,10101,CALHM2
ENSG00000065618.18,0.99189598148224,0.9764435543102448,0.8273447279391022,0.9968551176575836,0.7556482933476927,0.4541224122898059,20.98424084385612,6.169918136622755,4,10454,367182,10109,COL17A1
ENSG00000065621.14,0.9129393817194684,0.621817176941486,0.3327358855207297,0.5527683724552507,0.17528900496353,0.0768517841128443,18.158067118566056,28.96112474026917,3,10454,367182,10112,GSTO2
ENSG00000197142.10,0.7477808413269422,0.946754872257692,0.9381064049550316,0.5494106701164471,0.8076890122896573,0.7931173854435357,38.88589837539076,3.0768647554819903,9,10454,367182,10135,ACSL5
ENSG00000232934.7,0.2423328763157165,,,0.3582912201788761,,,11.657021627724076,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fe543b91640> [RTYPES.NILSXP],7,10454,367182,10136,RP11-324O2.3
ENSG00000023041.11,0.0615128595310492,0.1714220161292946,0.8595696604220419,0.0283541943340137,0.0817606891482208,0.6534949842327404,11.608880500783394,3.832103061205276,4,10454,367182,10137,ZDHHC6
ENSG00000148737.16,0.159998239193886,0.263772166882104,0.4057708631704232,0.6821071057214811,0.8469430046321558,0.6850647519446968,13.294405745081583,3.0926754105603753,2,10454,367182,10140,TCF7L2
ENSG00000165806.19,0.8922061809339962,0.8455628576508678,0.5733390862156934,0.5911428922690669,0.2000614953493896,0.0869639522729616,24.702064667107404,10.00627889427564,12,10454,367182,10143,CASP7
ENSG00000043591.5,0.1774432038525412,,,0.0230091832872924,,,16.716018080691345,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fe543b91640> [RTYPES.NILSXP],2,10454,367182,10146,ADRB1
ENSG00000225302.2,0.8147808990649078,0.7063498009768141,0.4235724020162575,0.7591310653959145,0.3314953487075947,0.145932276298419,11.835692938480811,3.446013592725731,3,10454,367182,10155,RP11-539I5.1
ENSG00000277879.1,0.7666776816404305,0.8850500339115697,0.692703585975569,0.9127176439720732,0.7390078364673485,0.4413083366394096,10.42673561081656,13.57936005163493,2,10454,367182,10159,RP11-129M16.4
ENSG00000165650.11,0.6054569637557361,0.7686213513393012,0.6104842852432126,0.0073523746078727,0.0270405329144722,0.8494198269098989,38.211805818791525,3.752595328640897,5,10454,367182,10160,PDZD8
ENSG00000183605.16,0.5812151775055824,0.8323814675560746,0.8023304576044439,0.4599297197202189,0.3865254680224685,0.244397511383008,39.09243962077433,4.257496185570283,7,10454,367182,10167,SFXN4
ENSG00000120008.15,0.1469638995049564,0.3475323889699095,0.9187309504321048,0.0077549725665666,0.0269872715810951,0.7127088401295323,13.840503532002597,4.567665612859516,11,10454,367182,10181,WDR11
ENSG00000107669.17,0.6333160252477592,0.6114343929377428,0.3844954577796141,0.0102371708726819,0.0029414489373634,0.0244199726302374,10.454567338096718,3.812748113625362,6,10454,367182,10182,ATE1
ENSG00000182022.17,0.0360414752704363,0.0930193111539373,0.5513252261280616,0.0356227061015964,0.1056966478156422,0.7782553735983586,10.851196493374143,9.50390832448215,8,10454,367182,10199,CHST15
ENSG00000107902.13,0.5158494899401029,0.2236045759673942,0.1086694246295994,0.607046510495111,0.338227993067827,0.1676793018881245,14.136874991631736,3.294311967304849,16,10454,367182,10201,LHPP
ENSG00000203791.14,0.9398734394872716,,,0.2873084634631802,,,12.395795122726744,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f98313e77c0> [RTYPES.NILSXP],6,10454,367182,10205,METTL10
ENSG00000089876.11,0.8651885695492139,0.5090328187784254,0.2503049567065668,0.6676948453530133,0.1136544893815533,0.0412706126357118,71.52777824933082,2.364838915598037,2,10454,367182,10215,DHX32
ENSG00000170430.9,0.0059759389679372,0.0204674518300782,0.638548033180184,0.5433381471285481,0.0371361288181257,0.012653403919702,20.379744770158837,15.762741043671161,13,10454,367182,10224,MGMT
ENSG00000175470.18,0.501741989996396,0.5463778425931602,0.3840729595120146,0.0742154189271588,0.0225624038578935,0.0360295934474458,20.647265328969816,4.29324787241706,5,10454,367182,10229,PPP2R2D
ENSG00000151640.12,0.667209646476028,0.1918335826616148,0.077468353338708,0.2777019977980891,0.1011831679497437,0.0650645113800242,45.65586664744846,5.615228599938033,9,10454,367182,10234,DPYSL4
ENSG00000165752.16,0.7609189883324275,0.7066745215140992,0.4379061471161661,0.0974918802230129,0.241628044589305,0.7583917454192691,47.02059891680343,5.315425459480509,7,10454,367182,10235,STK32C
ENSG00000148814.17,0.7317553636830032,0.7972709205724309,0.5623771191987126,0.8720158380663525,0.9166075052432184,0.7002624807973618,40.006007627523125,4.7074391342220645,5,10454,367182,10236,LRRC27
ENSG00000171798.17,0.3105197461278892,0.5083424740274614,0.5687552653300576,0.2996416640822811,0.2252389926771135,0.1674754532669164,10.471411138682544,5.279013703392621,11,10454,367182,10240,KNDC1
ENSG00000130640.13,0.9566840907175398,0.9956777545917048,0.9397499640737328,0.0216240694908284,0.0346512449905898,0.2286778474303789,13.37432382047552,3.3808529025961733,3,10454,367182,10247,TUBGCP2
ENSG00000148832.15,0.078705691213178,0.2051149122340402,0.7812863975895769,0.358272854162473,0.0636101461588697,0.0307651239593918,10.723038896268092,2.21646324209299,3,10454,367182,10252,PAOX
ENSG00000148824.18,0.9519943076395028,,,0.9130448731151244,,,64.61399628172552,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f64abc70800> [RTYPES.NILSXP],3,10454,367182,10253,MTG1
ENSG00000188076.2,0.9075901059041488,,,0.7346301182018862,,,13.717600287201646,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f64abc70800> [RTYPES.NILSXP],3,10454,367182,10260,SCGB1C1
ENSG00000177951.17,0.5866144304295995,0.8284517003933118,0.7762955412296849,0.9008678010241952,0.991421252908718,0.96696653744868,32.01815372814535,3.902332731711057,6,10454,367182,10261,BET1L
ENSG00000177963.14,0.6185457003739547,0.2601279752606855,0.1178892832571975,0.6404162895789642,0.885020956770763,0.8716806411110843,25.596657301234654,7.762434267784871,5,10454,367182,10262,RIC8A
ENSG00000185627.17,0.2854362820768258,0.4441035433773036,0.4873355702325768,0.9007559462947504,0.9874808367187246,0.921767640846344,31.934257249209946,3.51354930249459,4,10454,367182,10264,PSMD13
ENSG00000277290.1,0.1947529865670942,0.3614357171710543,0.5517931653195132,0.8646007699144551,0.6036503693009843,0.3220897919930345,32.303798581428424,1.9144531444588975,6,10454,367182,10265,RP11-326C3.16
ENSG00000142102.15,0.5806193619377586,0.3399347612983124,0.1734703150712307,0.503578011758719,0.7200553200676716,0.6471855746234458,12.833026023155774,5.0983864143986555,12,10454,367182,10268,PGGHG
ENSG00000206013.2,0.5968865087140003,0.7114899876189451,0.526539928295159,0.5720144064746402,0.6808802566089946,0.5026134414492192,24.54764411432181,3.6289848988731723,8,10454,367182,10269,IFITM5
ENSG00000254910.1,0.1471921802349194,0.2195924160752586,0.3346267083529342,0.4975246239978592,0.7154075508812237,0.6470861844455875,33.86671897632202,14.745475496328067,10,10454,367182,10271,RP11-326C3.7
ENSG00000185885.15,0.2459118808890266,0.4409142795297618,0.5892739444364514,0.2649541401088898,0.5355487363545968,0.9370222767124682,10.79264211702135,3.291148973993538,9,10454,367182,10272,IFITM1
ENSG00000142089.15,0.5584332746072094,0.7645817485187294,0.659250293641815,0.6415478980319611,0.6253308019630748,0.3954150955537382,14.476775750546388,4.308640738945586,12,10454,367182,10274,IFITM3
ENSG00000270030.1,0.5355492204509485,0.8167545246550427,0.884780687434767,0.5297966473130937,0.6638711012789001,0.5146739229916482,17.535390858427164,5.623710258031399,9,10454,367182,10276,RP11-326C3.13
ENSG00000255328.1,0.1081182743370469,0.0045782622397267,0.0042096618602687,0.2670386533077111,0.4251397312218385,0.488975479683909,26.743598475493076,7.614283791262631,7,10454,367182,10277,RP11-326C3.12
ENSG00000270972.1,0.15213644069784,0.0438106335786656,0.0403060080138449,0.2112779496142496,0.1801202841681762,0.1719784229914087,21.085073833998383,6.162321907823642,9,10454,367182,10278,RP11-326C3.15
